zip_file,dbf_file,field_name,field_type,field_length,field_decimals
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_14_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_14_9,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_15,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_16_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_16_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_16_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_16_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_16_9,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_17,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_18,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_5,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_6,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_19_7,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_20,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_21,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_22,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_23,C,2,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_24,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_25,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_26,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_27,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_28,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_29,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_30,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_5,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_6,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_7,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_8,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_31_9,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_5,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_32_9,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_33,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_34,C,7,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_35,C,7,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_01,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_02,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_03,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_04,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_05,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_06,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_07,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_08,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_09,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_10,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_11,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP1_36_99,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP2_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_01,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_02,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_03,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_04,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_05,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_06,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_07,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_08,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_09,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_10,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_11,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_1_99,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP3_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP4_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_2_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_2_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_2_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_2_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP5_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP6_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP6_2,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP6_3,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP6_4,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,BP7_1,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,FAC_DEL,C,6,0
bd_envipe13_dbf.zip,tmod_vic.dbf,DOM,C,1,0
bd_envipe13_dbf.zip,tmod_vic.dbf,EST,C,3,0
bd_envipe13_dbf.zip,tmod_vic.dbf,UPM,C,5,0
bd_envipe13_dbf.zip,tmod_vic.dbf,EST_SOC,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,CONTROL,C,7,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,VIV_SEL,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,HOGAR,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,ND_TIPO,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,TD_TIPO,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BPCOD,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,R_SEL,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,AREAM_OCU,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,RESUL_H,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_2C,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_3C,C,3,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_4,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_5,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_6,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_7,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_8,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_10_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_10_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_10_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_11,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_5,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_12_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_13,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_14_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_14_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_14_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_14_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_14_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_15,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_16_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_16_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_16_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_16_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_16_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_17,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_18,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_5,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_6,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_7,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_19_8,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_20,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_21,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_22,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_23,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_24,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_25,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_26,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_27,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_28,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_29,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_30,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_5,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_6,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_7,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_8,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_31_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_5,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_32_9,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_33,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_34,C,7,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_35,C,7,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_01,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_02,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_03,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_04,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_05,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_06,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_07,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_08,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_09,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_10,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_11,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP1_36_99,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP2_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_01,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_02,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_03,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_04,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_05,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_06,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_07,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_08,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_09,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_10,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_11,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_1_99,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP3_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP4_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_2_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_2_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_2_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_2_4,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP5_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP6_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP6_2,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP6_3,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,BP7_1,C,2,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,FAC_DEL,C,6,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,DOM,C,1,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,EST,C,3,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,UPM,C,5,0
bd_envipe2014_dbf.zip,bd_envipe2014/bd_envipe2014/TMod_Vic.dbf,FAC_DEL_AM,C,6,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,ID_DEL,C,21,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,UPM,C,7,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,VIV_SEL,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,HOGAR,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,ND_TIPO,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,TD_TIPO,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BPCOD,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,R_SEL,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,AREAM_OCU,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,RESUL_H,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_1,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_2C,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_3C,C,3,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_5,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_6,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_7,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_8,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_10_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_10_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_10_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_11,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_5,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_12_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_13,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_14_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_14_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_14_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_14_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_14_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_15,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_16_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_16_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_16_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_16_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_16_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_17,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_18,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_5,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_6,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_7,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_19_8,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_20,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_21,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_22,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_23,C,2,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_24,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_25,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_26,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_27,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_28,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_29,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_30,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_5,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_6,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_7,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_8,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_31_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_1,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_2,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_3,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_4,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_5,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_32_9,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_33,C,1,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_34,C,7,0
bd_envipe2015_dbf.zip,TMod_Vic.dbf,BP1_35,C,7,0
